"name","act_state","act_sd","inact_state","inact_sd","num_scrams","mean_scram_score","scram_sd","z_raw","z_adj","diff","hmm_state_diff","scram_diff"
"Sok2p_145_194",-1.023,0.148,-0.568,0.212,2,-0.131455367453891,0.93721681581729,2.05339796057068e-08,2.731019287559e-07,0.891544632546108,0.455,0.891544632546108
"Sok2p_31_80",-0.699,0.143,-0.223,0.177,4,-0.477839265599078,0.345063063433829,0.164222971199404,0.27859254042756,0.221160734400922,0.476,0.221160734400922
"Sok2p_61_110",-0.294,0.151,0.229,0.188,5,-0.223385845208327,0.465990594120558,0.656946165293,0.762424432669887,0.0706141547916732,0.523,0.0706141547916732
"Spa2p_83_132",-0.218,0.25,0.392,0.255,4,0.536137175988306,0.140668576473878,2.10362175830845e-06,2.05721833716929e-05,0.754137175988306,0.61,0.754137175988306
"Spc25p_42_91",-0.292,0.168,0.193,0.187,5,0.0405060223272165,0.247710359487651,0.0364991035816791,0.086376882141696,0.332506022327216,0.485,0.332506022327216
"Spc42p_1_50",-0.189,0.104,0.207,0.125,5,-0.12666011693867,0.152834923522213,0.694990480586772,0.782264315976982,0.0623398830613303,0.396,0.0623398830613303
"Spo74p_322_371",-0.489,0.239,-0.05,0.19,3,-0.214430084460981,0.146193649114954,0.0841803423322698,0.167994120206686,0.274569915539019,0.439,0.274569915539019
"Spp41p_391_440",-0.446,0.206,1.066,0.289,5,0.85764443644188,0.29369905694387,2.41638481383942e-16,7.65188524382482e-15,1.30364443644188,1.512,1.30364443644188
"Spp41p_451_500",-0.15,0.148,0.802,0.214,5,0.846103961647738,0.106604529056312,3.72645048081796e-10,6.52128834143143e-09,0.996103961647738,0.952,0.996103961647738
"Spr28p_374_423",0.163,0.186,0.624,0.133,5,0.756359325262508,0.157166218291995,0.00018997994458558,0.00112800592097688,0.593359325262508,0.461,0.593359325262508
"Spt16p_412_461",-0.02,0.088,0.387,0.151,4,0.32929785902784,0.151572049429292,0.028024962015346,0.0689007546142877,0.34929785902784,0.407,0.34929785902784
"Spt20p_309_358",-0.042,0.243,0.4,0.152,2,0.176751070135398,0.266088196390298,0.168867358791019,0.284295679989944,0.218751070135398,0.442,0.218751070135398
"Spt21p_277_326",-0.091,0.262,0.306,0.048,2,0.433732409635271,0.400147701170192,0.000965655611847855,0.00461986317898434,0.524732409635271,0.397,0.524732409635271
"Spt5p_1014_1063",0.023,0.153,0.305,0.149,5,0.267084821178145,0.199072365006787,0.124736925295789,0.229143799231214,0.244084821178145,0.282,0.244084821178145
"Spt5p_902_951",-0.32,0.128,0.166,0.05,5,-0.180132575960853,0.198742653279074,0.379017876769877,0.513333784219895,0.139867424039147,0.486,0.139867424039147
"Spt5p_922_971",-0.587,0.109,-0.129,0.073,5,-0.420372473986107,0.184108396391168,0.294630714937203,0.420449410800944,0.166627526013893,0.458,0.166627526013893
"Spt5p_942_991",-1.102,0.097,-0.541,0.126,5,-0.32586686851476,0.222614568501429,1.05254532535063e-06,1.06051915357298e-05,0.77613313148524,0.561,0.77613313148524
"Spt5p_962_1011",-0.4,0.136,0.011,0.066,5,-0.42251740463037,0.190623336981378,0.887376207499885,0.929297855794034,-0.0225174046303704,0.411,-0.0225174046303704
"Spt5p_982_1031",-0.058,0.127,0.359,0.086,5,0.320550015109126,0.232985745137565,0.01726943635018,0.0478507298869571,0.378550015109126,0.417,0.378550015109126
"Sqs1p_71_120",0.012,0.115,0.093,0.404,4,-0.0141474059168569,0.12185014947231,0.869372026702897,0.917670472630836,-0.0261474059168569,0.081,-0.0261474059168569
"Srb4p_81_130",0.023,0.203,0.447,0.207,4,0.584717109482795,0.401468007196662,0.000410927474598793,0.00222168106185526,0.561717109482795,0.424,0.561717109482795
"Srp101p_140_189",-0.335,0.193,0.487,0.333,4,0.181604880419139,0.318239742418457,0.00115718831587325,0.00538133028010985,0.516604880419139,0.822,0.516604880419139
"Srp54p_419_468",-0.622,0.199,0.16,0.188,4,0.391831103416417,0.211251566680204,1.81096016679484e-10,3.38058370255863e-09,1.01383110341642,0.782,1.01383110341642
"Ssd1p_41_90",0.027,0.209,0.37,0.172,4,0.366868745540048,0.228906881792564,0.032546653947781,0.0781354688638065,0.339868745540048,0.343,0.339868745540048
"Ssk1p_41_90",-0.243,0.204,0.531,0.017,4,0.190348640291368,0.213884763893416,0.00641884490682885,0.0212364769305532,0.433348640291368,0.774,0.433348640291368
"Ssk2p_51_100",-0.533,0.132,-0.089,0.239,2,0.0234723384075055,0.208601177279746,0.000465297946300772,0.00247538507432011,0.556472338407506,0.444,0.556472338407506
"Ssn2p_344_393",0.234,0.128,0.399,0.056,4,0.27474504791576,0.0746363935127033,0.797742953293741,0.864777798741526,0.04074504791576,0.165,0.04074504791576
"Stb1p_311_360",-0.197,0.134,0.196,0.125,5,-0.0190397294959285,0.279682161638222,0.263014167154068,0.386102474961269,0.177960270504072,0.393,0.177960270504072
"Stb4p_168_217",0.152,0.097,0.407,0.1,5,0.264924990290121,0.0597905150100419,0.477548659118239,0.610711265987748,0.112924990290121,0.255,0.112924990290121
"Stb4p_188_237",0.082,0.15,0.491,0.134,5,0.324606838050818,0.241258892116849,0.127035996420948,0.231449144164193,0.242606838050818,0.409,0.242606838050818
"Std1p_51_100",0.122,0.117,0.378,0.145,5,0.135885490498536,0.269102122733366,0.930406107705569,0.956290667116234,0.0138854904985365,0.256,0.0138854904985365
"Ste12p_348_397",-0.453,0.111,-0.023,0.153,5,0.192543451260814,0.370233874592296,4.9031311956637e-05,0.000346870451608124,0.645543451260814,0.43,0.645543451260814
"Ste12p_428_477",-0.208,0.16,0.109,0.147,5,-0.138508917181865,0.080990341255037,0.662060790631735,0.763033666845933,0.0694910828181345,0.317,0.0694910828181345
"Ste12p_499_548",-0.888,0.094,-0.534,0.091,2,-0.615418786791371,0.0455213245060687,0.0864513785038055,0.171612437925465,0.272581213208629,0.354,0.272581213208629
"Ste12p_519_568",-0.707,0.166,-0.351,0.148,5,-0.473423869735931,0.463497392252052,0.141806828118487,0.252088533143784,0.233576130264069,0.356,0.233576130264069
"Ste12p_539_588",-0.459,0.214,0.015,0.154,4,-0.362137108896957,0.344527344189025,0.542374060587585,0.66058379174129,0.0968628911030433,0.474,0.0968628911030433
"Stp22p_196_245",-0.462,0.227,0.763,0.184,5,0.794804953358106,0.253707350060245,2.68417757592515e-15,7.43740869995928e-14,1.25680495335811,1.225,1.25680495335811
"Sup35p_21_70",-1.209,0.109,-0.718,0.251,5,-1.39861245585527,0.133447059150613,0.233032852010058,0.352999650539154,-0.189612455855272,0.491,-0.189612455855272
"Sup35p_41_90",-1.325,0.138,-0.97,0.13,5,-1.55140306482307,0.215709837409594,0.154452217243559,0.263719588456708,-0.226403064823072,0.355,-0.226403064823072
"Sup35p_71_120",-0.928,0.114,-0.639,0.225,5,-1.00202423192635,0.341313617657158,0.641515218455113,0.753723710729063,-0.0740242319263466,0.289,-0.0740242319263466
"Swh1p_537_586",-0.467,0.478,0.407,0.134,5,0.146025411838983,0.283532171468288,0.000115412019322839,0.000759891018313744,0.613025411838983,0.874,0.613025411838983
"Swi4p_267_316",-0.29,0.112,0.209,0.153,5,-0.00676041905041895,0.386946502469817,0.0748376668927095,0.152659657925312,0.283239580949581,0.499,0.283239580949581
"Swi4p_377_426",-0.265,0.189,0.179,0.138,5,-0.370359988723094,0.372510087658766,0.507541887986073,0.640824886574817,-0.105359988723094,0.444,-0.105359988723094
"Swi5p_151_200",-0.628,0.296,0.334,0.169,3,0.659030978636943,0.314787666007512,5.73188984544501e-16,1.65726380313954e-14,1.28703097863694,0.962,1.28703097863694
"Swi5p_171_220",0.07,0.171,0.622,0.163,4,0.507379688249492,0.0421996732010274,0.00594255292875904,0.0198582798875616,0.437379688249492,0.552,0.437379688249492
"Swi6p_241_290",-0.076,0.112,0.722,0.222,5,0.676804687761253,0.173311261681577,2.19243981292428e-06,2.11300358781833e-05,0.752804687761253,0.798,0.752804687761253
"Syh1p_122_171",-0.51,0.188,-0.098,0.234,4,-0.420826219244122,0.524089731348051,0.574889152684712,0.688831146910511,0.0891737807558781,0.412,0.0891737807558781
"Taf12p_31_80",0.121,0.192,0.636,0.196,2,0.352453709321471,0.154354267960731,0.145462686618935,0.253736025904114,0.231453709321471,0.515,0.231453709321471
"Taf4p_181_230",-0.064,0.154,0.217,0.098,3,0.000160557281326232,0.255560435095633,0.686548846546735,0.779104066473683,0.0641605572813262,0.281,0.0641605572813262
"Taf5p_51_100",-1.273,0.149,0.285,0.33,4,0.602464304073707,0.132760704035433,4.09881195450148e-32,3.8938713567764e-30,1.87546430407371,1.558,1.87546430407371
"Taf7p_462_511",0.314,0.404,0.679,0.117,4,0.806778554842367,0.134185908528407,0.00193932620171287,0.00796081434653738,0.492778554842367,0.365,0.492778554842367
"Tao3p_1_50",0.233,0.087,0.302,0.301,5,0.411433448399494,0.139955818066053,0.26174705367242,0.385341055746803,0.178433448399494,0.069,0.178433448399494
"Tax4p_381_430",-0.101,0.165,0.109,0.105,5,0.174464010987379,0.215696534690729,0.0831751684160954,0.167104190322367,0.275464010987379,0.21,0.275464010987379
"Tbf1p_304_353",-0.126,0.197,0.343,0.206,5,0.0252390149372169,0.211922985663109,0.341487703426979,0.473102755789461,0.151239014937217,0.469,0.151239014937217
"Tda11p_161_210",0.162,0.291,0.675,0.179,3,0.868152854649102,0.238602113673295,8.93735011786512e-06,7.42917228547538e-05,0.706152854649102,0.513,0.706152854649102
"Tda7p_538_587",-0.535,0.19,-0.174,0.151,5,-0.461598077237508,0.281027986480056,0.64431995725929,0.754353471087021,0.073401922762492,0.361,0.073401922762492
"Tda7p_558_607",-0.504,0.144,-0.237,0.063,5,-0.317941449318283,0.294886394276599,0.24190837860534,0.363135602195375,0.186058550681717,0.267,0.186058550681717
"Tda9p_367_416",-0.575,0.199,-0.079,0.205,4,-0.258636774954985,0.154685269896703,0.0466138790520611,0.104723748546016,0.316363225045015,0.496,0.316363225045015
"Tec1p_408_457",-0.418,0.122,-0.234,0.385,2,0.02266933143328,0.176278356881699,0.00557772615550709,0.0190214763764729,0.44066933143328,0.184,0.44066933143328
"Tec1p_437_486",-0.94,0.196,-0.46,0.1,4,-1.1344614437273,0.116571920301405,0.221299188257192,0.341346215995123,-0.1944614437273,0.48,-0.1944614437273
"Tfc7p_324_373",0.073,0.099,0.268,0.235,5,0.319183547267241,0.327672394975622,0.121528168178736,0.225743664354356,0.246183547267241,0.195,0.246183547267241
"Tfg1p_301_350",0.282,0.119,0.754,0.173,5,0.287049427597734,0.107840936716323,0.974664420389518,0.980881627548394,0.00504942759773425,0.472,0.00504942759773425
"Tfg1p_585_634",-0.062,0.555,1.073,0.282,3,0.777091506293834,0.138971934617698,1.30934611621941e-07,1.52757046892264e-06,0.839091506293834,1.135,0.839091506293834
"Thp3p_1_50",-1.025,0.167,-0.43,0.206,5,-0.664308585315296,0.343098555404243,0.0232928166876459,0.059347598073887,0.360691414684704,0.595,0.360691414684704
"Thp3p_41_90",-0.266,0.247,-0.015,0.144,5,-0.244044685874294,0.446807222693369,0.890169525023758,0.929297855794034,0.0219553141257058,0.251,0.0219553141257058
"Tif4631p_61_110",-1.283,0.125,-0.619,0.264,5,-0.942758804498083,0.305102867891522,0.0323568545838167,0.077961261950138,0.340241195501917,0.664,0.340241195501917
"Tif4632p_101_150",-0.663,0.16,-0.229,0.19,4,0.0866461459937617,0.194560293129262,2.41759079587047e-06,2.29671125607694e-05,0.749646145993762,0.434,0.749646145993762
"Tif4632p_61_110",-0.402,0.222,0.251,0.159,5,-0.471693255631405,0.586446922122598,0.661138894416354,0.763033666845933,-0.0696932556314045,0.653,-0.0696932556314045
"Tis11p_28_77",-1.738,0.165,0.151,0.591,5,0.216345387703373,0.148905681070918,9.99868260290873e-35,1.66228098273358e-32,1.95434538770337,1.889,1.95434538770337
"Toa1p_38_87",-0.142,0.195,0.246,0.122,3,0.0894113755652933,0.443905581715395,0.145536333547839,0.253736025904114,0.231411375565293,0.388,0.231411375565293
"Tos2p_417_466",-0.228,0.201,0.316,0.179,4,-0.21663642282192,0.44509176198473,0.943022008043166,0.960351662096027,0.0113635771780798,0.544,0.0113635771780798
"Tup1p_281_330",-0.079,0.148,0.185,0.141,3,0.0973501728503455,0.451533466396354,0.26735750180403,0.391613961893568,0.176350172850346,0.264,0.176350172850346
"Tup1p_41_90",-0.045,0.194,0.248,0.149,4,0.464332131567265,0.0830120905595402,0.00135775061137973,0.00601936104378349,0.509332131567266,0.293,0.509332131567266
"Ubp14p_593_642",-0.077,0.126,0.281,0.164,5,0.0883563653456171,0.307040702747576,0.298329650508786,0.423004728333353,0.165356365345617,0.358,0.165356365345617
"Ubp3p_41_90",-1.047,0.131,-0.637,0.241,5,-0.330462210359026,0.610845798841069,6.58369107648838e-06,5.54196780489211e-05,0.716537789640973,0.41,0.716537789640973
"Ubr1p_1868_1917",-0.135,0.134,0.163,0.188,5,-0.0307320553655695,0.2751246562562,0.511951810548821,0.644787791695012,0.10426794463443,0.298,0.10426794463443
"Ubx3p_1_50",0.36,0.108,0.526,0.203,5,0.571818736243992,0.124239223294126,0.182777770632118,0.299573873891699,0.211818736243992,0.166,0.211818736243992
"Ubx5p_101_150",-0.251,0.118,0.194,0.147,3,0.280604327836999,0.104397267612091,0.000827084611539144,0.00404420049024655,0.531604327836999,0.445,0.531604327836999
"Ulp1p_96_145",-0.104,0.219,0.412,0.13,5,0.1307880962848,0.172275358438629,0.139751116778067,0.249284323431682,0.2347880962848,0.516,0.2347880962848
"Ulp2p_680_729",0.314,0.304,0.448,0.086,4,0.536762585755178,0.284262227086747,0.161189233714302,0.274145371918187,0.222762585755178,0.134,0.222762585755178
"Ume6p_331_380",-0.225,0.164,0.238,0.119,3,0.305855730735468,0.241589925632218,0.000841230991860379,0.00408334751523468,0.530855730735468,0.463,0.530855730735468
"Ume6p_431_480",-0.357,0.172,0.093,0.179,5,-0.108304555315881,0.346237774059149,0.1177729885944,0.220617006803595,0.248695444684119,0.45,0.248695444684119
"Ume6p_451_500",-0.189,0.168,0.011,0.443,5,-0.5737148177075,0.126385891088215,0.0155335483720103,0.0439566368824974,-0.3847148177075,0.2,-0.3847148177075
"Ure2p_71_120",-0.229,0.152,0.07,0.199,5,0.137540433190957,0.139012431819863,0.0211450028522991,0.0555787624378611,0.366540433190957,0.299,0.366540433190957
"Uso1p_954_1003",-0.459,0.223,0.835,0.166,4,0.610137866296199,0.282114855432936,1.76283588750970e-11,3.90761955064651e-10,1.0691378662962,1.294,1.0691378662962
"Usv1p_157_206",-0.224,0.164,0.135,0.19,4,-0.336259233535433,0.407549801163335,0.480148703260391,0.612857749842918,-0.112259233535433,0.359,-0.112259233535433
"Usv1p_177_226",-0.831,0.201,-0.202,0.234,5,-0.595474300326055,0.515580658796269,0.138511281982228,0.248274939402108,0.235525699673945,0.629,0.235525699673945
"Vac7p_691_740",-0.191,0.126,-0.079,0.349,4,-0.0857144061421267,0.369613520676763,0.507841677029968,0.640824886574817,0.105285593857873,0.112,0.105285593857873
"Vac7p_811_860",-0.416,0.177,0.108,0.138,5,-0.116925676107156,0.296119907220521,0.0599648673404561,0.126592497718741,0.299074323892844,0.524,0.299074323892844
"Vid30p_237_286",-0.315,0.206,0.17,0.192,5,0.117115902184519,0.473596622486679,0.00657120934131314,0.0215005112943473,0.432115902184519,0.485,0.432115902184519
"Vps27p_422_471",-0.52,0.111,-0.133,0.201,4,0.0304795800212112,0.359888127953173,0.000535609115488742,0.00280456741574814,0.550479580021211,0.387,0.550479580021211
"Vps60p_11_60",-1.509,0.385,0.389,0.225,3,0.383707158945616,0.173432027477548,1.12358371169264e-32,1.24530528045934e-30,1.89270715894562,1.898,1.89270715894562
"Vps72p_571_620",-0.436,0.161,-0.042,0.154,4,-0.0823370996127405,0.145220965714216,0.0261221454652491,0.0657439248164987,0.353662900387259,0.394,0.353662900387259
"Vts1p_171_220",-0.137,0.145,0.267,0.184,4,0.440177095396941,0.106159287009135,0.000283200128882678,0.00163763552788679,0.577177095396941,0.404,0.577177095396941
"War1p_150_199",-0.117,0.174,0.224,0.175,4,0.0587992831881283,0.560891110349011,0.268854819010419,0.39294165855369,0.175799283188128,0.341,0.175799283188128
"Whi3p_196_245",-0.503,0.247,0.188,0.194,5,0.2880281374454,0.199623538740547,6.51686554586328e-07,6.77143060624856e-06,0.7910281374454,0.691,0.7910281374454
"Whi3p_286_335",-0.002,0.17,0.372,0.261,3,0.501287317111052,0.106997484756559,0.00154834880503949,0.00677402602204778,0.503287317111052,0.374,0.503287317111052
"Whi3p_316_365",-0.581,0.218,-0.067,0.246,5,0.236533821981807,0.243182529715391,2.71909810921569e-07,3.06474617394649e-06,0.817533821981806,0.514,0.817533821981806
"Wwm1p_11_60",-0.611,0.233,-0.01,0.23,5,-0.0897237376581504,0.41456342103637,0.00104320188240818,0.00492006561561306,0.52127626234185,0.601,0.52127626234185
"Wwm1p_61_110",-0.402,0.142,0.077,0.199,5,-0.0638490947758818,0.287342729648011,0.0334344502132492,0.0799780913374487,0.338150905224118,0.479,0.338150905224118
"Wwm1p_91_140",-0.322,0.099,0.025,0.107,4,-0.0838915725920077,0.289434321260152,0.1342366956391,0.241917080216806,0.238108427407992,0.347,0.238108427407992
"Xbp1p_515_564",-0.886,0.108,-0.541,0.129,4,-0.758615634515618,0.544138654459926,0.423019264417432,0.55704516997543,0.127384365484382,0.345,0.127384365484382
"Xbp1p_555_604",-0.768,0.204,-0.285,0.132,3,-0.863620987735002,0.397321462103211,0.547563052848821,0.664469763037347,-0.0956209877350019,0.483,-0.0956209877350019
"Xbp1p_585_634",-0.064,0.128,0.487,0.073,5,-0.178529176055098,0.238257794357011,0.471315437660181,0.605067115915097,-0.114529176055098,0.551,-0.114529176055098
"Xbp1p_598_647",-0.284,0.192,0.21,0.258,5,0.148124175067595,0.158907006796508,0.00657017607785348,0.0215005112943473,0.432124175067595,0.494,0.432124175067595
"Xrn1p_1376_1425",-0.392,0.126,-0.068,0.082,4,-0.128680593200085,0.311456272913009,0.0976877137769652,0.186673361096787,0.263319406799915,0.324,0.263319406799915
"Xrn1p_1396_1445",-0.727,0.145,-0.359,0.19,4,-0.425582969468167,0.693733128888482,0.0579882843054295,0.123994241360484,0.301417030531833,0.368,0.301417030531833
"Yak1p_101_150",-0.043,0.097,-0.035,0.288,5,-0.0920961779497471,0.217854778718419,0.757477981495115,0.827131129218804,-0.0490961779497471,0.00799999999999999,-0.0490961779497471
"Yak1p_181_230",-0.346,0.158,-0.022,0.175,5,-0.389535409861973,0.0870956061921484,0.784223386148627,0.853532817985003,-0.0435354098619728,0.324,-0.0435354098619728
"Yak1p_201_250",-0.066,0.135,0.181,0.128,4,-0.265712014875747,0.270345330506079,0.209078025471418,0.328692404109912,-0.199712014875747,0.247,-0.199712014875747
"Yak1p_61_110",-0.277,0.151,0.251,0.167,5,0.0522710316497731,0.189661338336874,0.0383609974105528,0.0904612172979347,0.329271031649773,0.528,0.329271031649773
"Yak1p_681_730",-0.401,0.109,0.022,0.203,5,0.0441352261031843,0.121664039609635,0.0051147972933407,0.0175326814436679,0.445135226103184,0.423,0.445135226103184
"Yap1801p_412_461",-0.438,0.13,-0.045,0.17,4,-0.0172873203673282,0.134770502728914,0.00814242994168456,0.0251847251684662,0.420712679632672,0.393,0.420712679632672
"Yap1801p_492_541",0.067,0.11,0.242,0.155,4,0.109374246284849,0.264743250750592,0.78984168048437,0.858243002487101,0.0423742462848487,0.175,0.0423742462848487
"Yap1801p_572_621",0.184,0.112,0.606,0.127,5,0.262710680153619,0.194438403397684,0.620559809755895,0.735601200512781,0.0787106801536193,0.422,0.0787106801536193
"Yap1p_101_150",-0.186,0.121,0.285,0.258,4,0.493325728826359,0.245289643698388,1.93143239804909e-05,0.000149529179717776,0.679325728826359,0.471,0.679325728826359
"Yap1p_241_290",0.053,0.177,0.352,0.125,5,0.366487748535398,0.150214379552314,0.0486431526025546,0.107825654935663,0.313487748535398,0.299,0.313487748535398
"Yap1p_454_503",-0.07,0.193,0.445,0.134,5,0.108370257848007,0.253115323767958,0.261916025860985,0.385341055746803,0.178370257848007,0.515,0.178370257848007
"Yap1p_81_130",0.145,0.182,0.54,0.141,4,0.646071910301864,0.245895961460113,0.00162416482348279,0.00696819101687776,0.501071910301864,0.395,0.501071910301864
"Yap5p_81_130",0.118,0.296,0.631,0.17,4,0.782854378099461,0.146357771766919,2.89395247589575e-05,0.000213830932941186,0.664854378099461,0.513,0.664854378099461
"Yap6p_111_160",-0.271,0.171,0.092,0.16,3,0.0712149405776485,0.248220647177588,0.0313667928321423,0.0761274351583015,0.342214940577649,0.363,0.342214940577649
"Yap6p_301_350",0.423,0.111,0.701,0.144,5,0.418341568814155,0.450768698692797,0.976625665938963,0.981051462008173,-0.00465843118584458,0.278,-0.00465843118584458
"Yap6p_331_380",-0.535,0.27,0.446,0.232,4,0.448915828386508,0.25045149400659,6.0771328168828e-10,1.03622905723771e-08,0.983915828386508,0.981,0.983915828386508
"Yap6p_91_140",-0.219,0.077,-0.096,0.254,4,0.357254373407123,0.583008736433301,0.000289635416623078,0.00166040993150299,0.576254373407122,0.123,0.576254373407122
"Ybl081Wp_123_172",-0.348,0.159,0.031,0.208,3,-0.227002920561324,0.0734037125938964,0.446644648341171,0.582389590484075,0.120997079438676,0.379,0.120997079438676
"Ybl081Wp_153_202",-0.201,0.172,0.217,0.16,4,-0.493906916522786,0.190726542031049,0.0654369173604847,0.135986093889757,-0.292906916522786,0.418,-0.292906916522786
"Ybl081Wp_23_72",-1.103,0.137,-0.52,0.269,2,-1.30164263001135,0.161381199633333,0.211526601719332,0.331757523923009,-0.19864263001135,0.583,-0.19864263001135
"Ybl081Wp_3_52",-0.382,0.131,-0.078,0.126,5,-0.161999135136525,0.585852914788505,0.166446349619782,0.28156324518744,0.220000864863475,0.304,0.220000864863475
"Ybl081Wp_313_362",-1.219,0.124,-0.361,0.477,5,-0.118393932888269,0.196917683215109,4.44212883079304e-12,1.01862609395771e-10,1.10060606711173,0.858,1.10060606711173
"Ybl081Wp_53_102",-0.874,0.19,-0.26,0.211,4,-0.914174383799499,0.343392684875436,0.800515508278075,0.865598069926699,-0.0401743837994993,0.614,-0.0401743837994993
"Ybl086Cp_301_350",-0.289,0.19,0.021,0.211,3,-0.0573137401217404,0.459781971230189,0.145058633351131,0.253736025904114,0.23168625987826,0.31,0.23168625987826
"Ybr016Wp_41_90",-0.725,0.204,-0.284,0.103,4,-1.23735133923197,0.278276312996636,0.00127088407790948,0.00574923749530478,-0.512351339231969,0.441,-0.512351339231969
"Ybr184Wp_117_166",-0.264,0.271,0.47,0.153,5,0.531016811916857,0.115081488625439,5.72347305914587e-07,6.04144378465398e-06,0.795016811916857,0.734,0.795016811916857
"Ybr184Wp_137_186",-0.173,0.271,0.177,0.233,3,0.588081923671774,0.416637063966078,1.69389383256508e-06,1.68125283381459e-05,0.761081923671774,0.35,0.761081923671774
"Ybr238Cp_31_80",-0.501,0.167,-0.061,0.096,2,-0.486400540698152,0.401966740773111,0.926837505929395,0.954097432574377,0.014599459301848,0.44,0.014599459301848
"Ybr238Cp_51_100",-0.295,0.105,0.003,0.158,3,0.112113244470745,0.315865621683999,0.0104500230687427,0.0311626248462508,0.407113244470745,0.298,0.407113244470745
"Ybr238Cp_610_659",-1.296,0.239,0.593,0.208,5,0.353106407182176,0.136230513622962,3.31843748019334e-25,2.4519565825873e-23,1.64910640718218,1.889,1.64910640718218
"Ybr238Cp_91_140",0.122,0.224,0.131,0.087,5,0.150912122854763,0.222832789244835,0.855704285767329,0.907565151571409,0.0289121228547635,0.00900000000000001,0.0289121228547635
"Ycr051Wp_172_221",0.082,0.244,0.633,0.141,4,0.645522877765216,0.0799056051256094,0.000393623991668407,0.00214557339720894,0.563522877765216,0.551,0.563522877765216
"Ydl012Cp_1_50",-0.051,0.125,0.225,0.104,5,-0.0149185870632012,0.103462425566879,0.820472786976235,0.877193574500316,0.0360814129367988,0.276,0.0360814129367988
"Ydl012Cp_21_70",-1.008,0.203,-0.367,0.186,5,-0.811493398007906,0.309464996032981,0.216479393770402,0.33675865468834,0.196506601992094,0.641,0.196506601992094
"Ydl012Cp_41_90",-0.189,0.174,0.105,0.104,4,-0.42028570319204,0.250243558055413,0.145755130669732,0.253736025904114,-0.23128570319204,0.294,-0.23128570319204
"Ydr338Cp_41_90",-0.028,0.252,-0.007,0.097,5,-0.0590710970280262,0.386073314427606,0.845060915509774,0.897708480533546,-0.0310710970280262,0.021,-0.0310710970280262
"Yel043Wp_619_668",-0.905,0.186,-0.077,0.254,4,0.0746513477778981,0.256665548428212,7.20156757547717e-10,1.13586290548282e-08,0.979651347777898,0.828,0.979651347777898
"Yel043Wp_639_688",-0.032,0.247,0.527,0.182,5,0.358152641042772,0.225330811874653,0.0141317771813873,0.0412176834457129,0.390152641042772,0.559,0.390152641042772
"Yel043Wp_669_718",-0.089,0.154,0.24,0.147,5,-0.0793155788003137,0.277142134343143,0.95143013644985,0.967432784004817,0.00968442119968627,0.329,0.00968442119968627
"Yel043Wp_719_768",-0.118,0.123,0.135,0.095,5,0.336356594514901,0.252833826934352,0.00426707378899754,0.0150936386685285,0.454356594514901,0.253,0.454356594514901
"Yel043Wp_809_858",-0.576,0.203,0.373,0.156,5,-0.144593115325467,0.303812726838497,0.00666030876185795,0.0215005112943473,0.431406884674533,0.949,0.431406884674533
"Ygr017Wp_190_239",0.033,0.161,0.388,0.142,4,0.168911826558658,0.155677368847806,0.392646216935803,0.528562215105889,0.135911826558658,0.355,0.135911826558658
"Ygr079Wp_167_216",-0.479,0.206,0.148,0.201,5,0.0738962906794062,0.287083805688784,0.000506140677453205,0.00267129801989192,0.552896290679406,0.627,0.552896290679406
"Yhl008Cp_319_368",-0.171,0.14,0.166,0.141,4,0.387177135041932,0.186913210198222,0.000446929040446895,0.00239683719271924,0.558177135041932,0.337,0.558177135041932
"Yif1p_31_80",-0.328,0.122,0.053,0.11,3,-0.115798484222261,0.284571809395241,0.181988182313387,0.299559755540601,0.212201515777739,0.381,0.212201515777739
"Yil055Cp_206_255",-0.041,0.108,0.236,0.11,4,0.412586442756551,0.248854335744566,0.00433265942296674,0.0151643079803836,0.453586442756551,0.277,0.453586442756551
"Yil055Cp_246_295",-0.406,0.092,-0.049,0.148,3,-0.40732924769783,0.164786180703367,0.993329436021937,0.996022361793176,-0.00132924769782966,0.357,-0.00132924769782966
"Ykr015Cp_381_430",0.018,0.039,0.124,0.25,3,0.161224149918833,0.319651035049721,0.367684177217723,0.500020404600788,0.143224149918833,0.106,0.143224149918833
"Ykr075Cp_251_300",0.068,0.122,0.417,0.177,4,0.00177510681519063,0.279736869736281,0.677024594768912,0.773576212235956,-0.0662248931848094,0.349,-0.0662248931848094
"Ylr177Wp_181_230",-0.308,0.196,0.009,0.15,4,-0.0899945089834338,0.0995501982288195,0.170324167315804,0.285952521791572,0.218005491016566,0.317,0.218005491016566
"Yml020Wp_121_170",-0.562,0.148,0.048,0.233,3,0.161784872085173,0.78968732994327,5.30619040309542e-06,4.5826189844915e-05,0.723784872085173,0.61,0.723784872085173
"Yml119Wp_21_70",-0.911,0.223,-0.057,0.275,3,-0.424420442165996,0.371379478292889,0.00221055600881047,0.00875011753487479,0.486579557834004,0.854,0.486579557834004
"Yml119Wp_51_100",-0.176,0.14,0.334,0.198,5,0.052302654891078,0.147923582711962,0.151022893541056,0.260181927991716,0.228302654891078,0.51,0.228302654891078
"Yml6p_54_103",-0.046,0.156,0.437,0.164,5,0.408524331172427,0.188704071397239,0.00425290938936605,0.0150936386685285,0.454524331172427,0.483,0.454524331172427
"Ynl058Cp_196_245",0.03,0.166,0.485,0.203,5,0.531918432186732,0.232164651083218,0.00159480051630932,0.00692594899306066,0.501918432186732,0.455,0.501918432186732
